Date,Location,Temperature
2016-02-01,San Juan Bautista,28.3
2016-03-01,San Juan Bautista,24.0
2016-04-01,San Juan Bautista,999.9
2016-05-01,San Juan Bautista,17.15
2016-06-01,San Juan Bautista,14.2
2016-07-01,San Juan Bautista,17.55
2016-08-01,San Juan Bautista,19.55
2016-09-01,San Juan Bautista,19.6
2016-10-01,San Juan Bautista,22.7
2016-11-01,San Juan Bautista,23.6
2016-12-01,San Juan Bautista,26.5
2017-01-01,San Juan Bautista,28.7
2017-02-01,San Juan Bautista,27.2
2017-03-01,San Juan Bautista,26.0
2017-04-01,San Juan Bautista,21.7
2017-05-01,San Juan Bautista,20.4
2017-06-01,San Juan Bautista,17.6
2017-07-01,San Juan Bautista,20.0
2017-08-01,San Juan Bautista,20.8
2017-09-01,San Juan Bautista,22.7
2017-10-01,San Juan Bautista,22.6
2017-11-01,San Juan Bautista,23.5
2017-12-01,San Juan Bautista,27.4
2018-01-01,San Juan Bautista,26.8
2018-02-01,San Juan Bautista,26.8
2018-03-01,San Juan Bautista,25.5
2018-04-01,San Juan Bautista,26.1
2018-05-01,San Juan Bautista,21.0
2018-06-01,San Juan Bautista,15.6
2018-07-01,San Juan Bautista,15.9
2018-08-01,San Juan Bautista,16.65
2018-09-01,San Juan Bautista,21.7
2018-10-01,San Juan Bautista,22.5
2018-11-01,San Juan Bautista,25.0
2018-12-01,San Juan Bautista,26.6
2019-01-01,San Juan Bautista,27.6
2019-02-01,San Juan Bautista,26.6
2019-03-01,San Juan Bautista,24.5
2019-04-01,San Juan Bautista,23.6
2019-05-01,San Juan Bautista,20.4
2019-06-01,San Juan Bautista,999.9
2019-07-01,San Juan Bautista,15.95
2019-08-01,San Juan Bautista,18.5
2019-09-01,San Juan Bautista,21.7
2019-10-01,San Juan Bautista,24.4
2019-11-01,San Juan Bautista,27.2
2019-12-01,San Juan Bautista,26.6
2020-01-01,San Juan Bautista,27.7
2020-02-01,San Juan Bautista,26.5
2020-03-01,San Juan Bautista,27.8
2020-04-01,San Juan Bautista,22.7
2020-05-01,San Juan Bautista,18.6
2020-06-01,San Juan Bautista,18.6
2020-07-01,San Juan Bautista,15.9
2020-08-01,San Juan Bautista,19.75
2020-09-01,San Juan Bautista,20.9
2020-10-01,San Juan Bautista,25.1
2020-11-01,San Juan Bautista,26.1
2020-12-01,San Juan Bautista,25.6
2021-01-01,San Juan Bautista,26.5
2021-02-01,San Juan Bautista,26.1
2021-03-01,San Juan Bautista,25.4
2021-04-01,San Juan Bautista,22.5
2021-05-01,San Juan Bautista,18.3
2021-06-01,San Juan Bautista,16.3
2021-07-01,San Juan Bautista,16.8
2021-08-01,San Juan Bautista,19.5
2021-09-01,San Juan Bautista,22.4
2021-10-01,San Juan Bautista,22.3
2021-11-01,San Juan Bautista,25.3
2021-12-01,San Juan Bautista,27.6
2022-01-01,San Juan Bautista,30.4
2022-02-01,San Juan Bautista,28.5
2022-03-01,San Juan Bautista,24.9
2022-04-01,San Juan Bautista,21.2
2022-05-01,San Juan Bautista,16.8
2022-06-01,San Juan Bautista,15.0
2022-07-01,San Juan Bautista,20.3
2022-08-01,San Juan Bautista,18.1
2022-09-01,San Juan Bautista,18.7
2022-10-01,San Juan Bautista,21.1
2022-11-01,San Juan Bautista,23.2
2022-12-01,San Juan Bautista,999.9
2023-01-01,San Juan Bautista,28.7
2023-02-01,San Juan Bautista,999.9
2023-03-01,San Juan Bautista,27.0
2023-04-01,San Juan Bautista,22.3
2023-05-01,San Juan Bautista,19.6
2023-06-01,San Juan Bautista,18.7
2023-07-01,San Juan Bautista,18.75
2023-08-01,San Juan Bautista,21.2
2023-09-01,San Juan Bautista,22.9
2023-10-01,San Juan Bautista,999.9
2023-11-01,San Juan Bautista,999.9
2023-12-01,San Juan Bautista,999.9
1951-01-01,Pilar,26.69
1951-02-01,Pilar,24.69
1951-03-01,Pilar,23.09
1951-04-01,Pilar,18.59
1951-05-01,Pilar,20.19
1951-06-01,Pilar,17.49
1951-07-01,Pilar,18.19
1951-08-01,Pilar,17.79
1951-09-01,Pilar,20.19
1951-10-01,Pilar,22.49
1951-11-01,Pilar,24.59
1951-12-01,Pilar,25.69
1952-01-01,Pilar,28.19
1952-02-01,Pilar,26.79
1952-03-01,Pilar,26.69
1952-04-01,Pilar,19.39
1952-05-01,Pilar,20.59
1952-06-01,Pilar,12.09
1952-07-01,Pilar,17.39
1952-08-01,Pilar,18.29
1952-09-01,Pilar,18.09
1952-10-01,Pilar,21.09
1952-11-01,Pilar,23.39
1952-12-01,Pilar,26.89
1953-01-01,Pilar,27.59
1953-02-01,Pilar,27.49
1953-03-01,Pilar,27.49
1953-04-01,Pilar,20.79
1953-05-01,Pilar,19.09
1953-06-01,Pilar,16.49
1953-07-01,Pilar,12.29
1953-08-01,Pilar,20.39
1953-09-01,Pilar,22.09
1953-10-01,Pilar,20.49
1953-11-01,Pilar,24.69
1953-12-01,Pilar,26.99
1954-01-01,Pilar,26.99
1954-02-01,Pilar,27.89
1954-03-01,Pilar,25.19
1954-04-01,Pilar,22.39
1954-05-01,Pilar,16.89
1954-06-01,Pilar,16.19
1954-07-01,Pilar,15.29
1954-08-01,Pilar,17.49
1954-09-01,Pilar,18.39
1954-10-01,Pilar,20.39
1954-11-01,Pilar,25.99
1954-12-01,Pilar,26.59
1955-01-01,Pilar,28.89
1955-02-01,Pilar,28.69
1955-03-01,Pilar,23.49
1955-04-01,Pilar,20.99
1955-05-01,Pilar,17.49
1955-06-01,Pilar,16.49
1955-07-01,Pilar,12.09
1955-08-01,Pilar,16.59
1955-09-01,Pilar,19.09
1955-10-01,Pilar,19.79
1955-11-01,Pilar,25.39
1955-12-01,Pilar,26.59
1956-01-01,Pilar,25.89
1956-02-01,Pilar,25.59
1956-03-01,Pilar,24.79
1956-04-01,Pilar,19.69
1956-05-01,Pilar,14.69
1956-06-01,Pilar,14.29
1956-07-01,Pilar,15.19
1956-08-01,Pilar,16.49
1956-09-01,Pilar,19.59
1956-10-01,Pilar,22.19
1956-11-01,Pilar,24.59
1956-12-01,Pilar,26.69
1957-01-01,Pilar,27.39
1957-02-01,Pilar,25.49
1957-03-01,Pilar,26.19
1957-04-01,Pilar,20.09
1957-05-01,Pilar,20.99
1957-06-01,Pilar,15.99
1957-07-01,Pilar,13.49
1957-08-01,Pilar,17.49
1957-09-01,Pilar,16.79
1957-10-01,Pilar,23.09
1957-11-01,Pilar,24.29
1957-12-01,Pilar,27.29
1958-01-01,Pilar,27.89
1958-02-01,Pilar,28.49
1958-03-01,Pilar,24.49
1958-04-01,Pilar,21.19
1958-05-01,Pilar,17.89
1958-06-01,Pilar,18.19
1958-07-01,Pilar,18.49
1958-08-01,Pilar,14.59
1958-09-01,Pilar,19.59
1958-10-01,Pilar,21.39
1958-11-01,Pilar,23.99
1958-12-01,Pilar,25.29
1959-01-01,Pilar,26.39
1959-02-01,Pilar,27.39
1959-03-01,Pilar,25.19
1959-04-01,Pilar,21.69
1959-05-01,Pilar,18.29
1959-06-01,Pilar,16.69
1959-07-01,Pilar,18.49
1959-08-01,Pilar,16.09
1959-09-01,Pilar,19.39
1959-10-01,Pilar,22.29
1959-11-01,Pilar,23.59
1959-12-01,Pilar,26.09
1960-01-01,Pilar,28.19
1960-02-01,Pilar,26.49
1960-03-01,Pilar,25.29
1960-04-01,Pilar,21.19
1960-05-01,Pilar,16.19
1960-06-01,Pilar,17.09
1960-07-01,Pilar,16.49
1960-08-01,Pilar,17.39
1960-09-01,Pilar,19.49
1960-10-01,Pilar,22.99
1960-11-01,Pilar,24.69
1960-12-01,Pilar,27.59
1961-01-01,Pilar,24.79
1961-02-01,Pilar,26.79
1961-03-01,Pilar,23.69
1961-04-01,Pilar,21.49
1961-05-01,Pilar,20.19
1961-06-01,Pilar,15.99
1961-07-01,Pilar,16.79
1961-08-01,Pilar,20.89
1961-09-01,Pilar,19.39
1961-10-01,Pilar,23.59
1961-11-01,Pilar,24.99
1961-12-01,Pilar,27.09
1962-01-01,Pilar,26.19
1962-02-01,Pilar,25.49
1962-03-01,Pilar,25.09
1962-04-01,Pilar,20.79
1962-05-01,Pilar,16.69
1962-06-01,Pilar,15.79
1962-07-01,Pilar,11.49
1962-08-01,Pilar,15.89
1962-09-01,Pilar,20.69
1962-10-01,Pilar,20.09
1962-11-01,Pilar,26.49
1962-12-01,Pilar,28.59
1963-01-01,Pilar,28.39
1963-02-01,Pilar,26.89
1963-03-01,Pilar,26.29
1963-04-01,Pilar,22.09
1963-05-01,Pilar,19.59
1963-06-01,Pilar,16.69
1963-07-01,Pilar,18.79
1963-08-01,Pilar,18.59
1963-09-01,Pilar,20.29
1963-10-01,Pilar,23.19
1963-11-01,Pilar,24.19
1963-12-01,Pilar,26.69
1964-01-01,Pilar,27.79
1964-02-01,Pilar,27.09
1964-03-01,Pilar,24.79
1964-04-01,Pilar,21.79
1964-05-01,Pilar,20.19
1964-06-01,Pilar,13.79
1964-07-01,Pilar,14.49
1964-08-01,Pilar,16.69
1964-09-01,Pilar,19.29
1964-10-01,Pilar,20.79
1964-11-01,Pilar,24.09
1964-12-01,Pilar,25.69
1965-01-01,Pilar,27.19
1965-02-01,Pilar,27.09
1965-03-01,Pilar,23.49
1965-04-01,Pilar,21.69
1965-05-01,Pilar,18.79
1965-06-01,Pilar,19.99
1965-07-01,Pilar,15.69
1965-08-01,Pilar,17.99
1965-09-01,Pilar,17.59
1965-10-01,Pilar,22.99
1965-11-01,Pilar,24.09
1965-12-01,Pilar,25.29
1966-01-01,Pilar,26.39
1966-02-01,Pilar,24.99
1966-03-01,Pilar,24.69
1966-04-01,Pilar,22.89
1966-05-01,Pilar,18.99
1966-06-01,Pilar,18.19
1966-07-01,Pilar,16.89
1966-08-01,Pilar,15.09
1966-09-01,Pilar,17.79
1966-10-01,Pilar,21.69
1966-11-01,Pilar,25.89
1966-12-01,Pilar,26.39
1967-01-01,Pilar,26.49
1967-02-01,Pilar,26.49
1967-03-01,Pilar,23.59
1967-04-01,Pilar,22.79
1967-05-01,Pilar,22.59
1967-06-01,Pilar,13.69
1967-07-01,Pilar,16.89
1967-08-01,Pilar,19.49
1967-09-01,Pilar,20.19
1967-10-01,Pilar,24.29
1967-11-01,Pilar,24.39
1967-12-01,Pilar,28.69
1968-01-01,Pilar,26.69
1968-02-01,Pilar,26.79
1968-03-01,Pilar,25.19
1968-04-01,Pilar,18.79
1968-05-01,Pilar,16.99
1968-06-01,Pilar,17.19
1968-07-01,Pilar,17.99
1968-08-01,Pilar,17.89
1968-09-01,Pilar,18.59
1968-10-01,Pilar,22.99
1968-11-01,Pilar,27.19
1968-12-01,Pilar,27.69
1969-01-01,Pilar,26.39
1969-02-01,Pilar,27.49
1969-03-01,Pilar,24.89
1969-04-01,Pilar,21.29
1969-05-01,Pilar,19.89
1969-06-01,Pilar,16.09
1969-07-01,Pilar,17.79
1969-08-01,Pilar,15.49
1969-09-01,Pilar,21.19
1969-10-01,Pilar,21.59
1969-11-01,Pilar,24.89
1969-12-01,Pilar,27.09
1970-01-01,Pilar,27.69
1970-02-01,Pilar,27.19
1970-03-01,Pilar,25.89
1970-04-01,Pilar,24.19
1970-05-01,Pilar,19.89
1970-06-01,Pilar,16.59
1970-07-01,Pilar,15.99
1970-08-01,Pilar,16.19
1970-09-01,Pilar,19.69
1970-10-01,Pilar,21.99
1970-11-01,Pilar,22.09
1970-12-01,Pilar,26.49
1971-01-01,Pilar,26.89
1971-02-01,Pilar,25.69
1971-03-01,Pilar,24.29
1971-04-01,Pilar,20.09
1971-05-01,Pilar,16.79
1971-06-01,Pilar,12.89
1971-07-01,Pilar,17.49
1971-08-01,Pilar,17.19
1971-09-01,Pilar,20.89
1971-10-01,Pilar,20.89
1971-11-01,Pilar,24.89
1971-12-01,Pilar,26.89
1972-01-01,Pilar,26.59
1972-02-01,Pilar,26.29
1972-03-01,Pilar,24.59
1972-04-01,Pilar,20.69
1972-05-01,Pilar,21.39
1972-06-01,Pilar,20.19
1972-07-01,Pilar,15.69
1972-08-01,Pilar,16.29
1972-09-01,Pilar,20.99
1972-10-01,Pilar,20.59
1972-11-01,Pilar,23.49
1972-12-01,Pilar,25.89
1973-01-01,Pilar,27.79
1973-02-01,Pilar,27.69
1973-03-01,Pilar,25.49
1973-04-01,Pilar,23.59
1973-05-01,Pilar,18.89
1973-06-01,Pilar,17.59
1973-07-01,Pilar,14.99
1973-08-01,Pilar,14.79
1973-09-01,Pilar,18.29
1973-10-01,Pilar,22.19
1973-11-01,Pilar,23.09
1973-12-01,Pilar,25.59
1974-01-01,Pilar,28.19
1974-02-01,Pilar,26.09
1974-03-01,Pilar,24.69
1974-04-01,Pilar,21.49
1974-05-01,Pilar,19.19
1974-06-01,Pilar,15.09
1974-07-01,Pilar,17.89
1974-08-01,Pilar,16.69
1974-09-01,Pilar,18.19
1974-10-01,Pilar,21.09
1974-11-01,Pilar,23.79
1974-12-01,Pilar,25.49
1975-01-01,Pilar,26.79
1975-02-01,Pilar,27.19
1975-03-01,Pilar,24.59
1975-04-01,Pilar,22.09
1975-05-01,Pilar,18.79
1975-06-01,Pilar,17.99
1975-07-01,Pilar,14.99
1975-08-01,Pilar,16.29
1975-09-01,Pilar,19.09
1975-10-01,Pilar,21.29
1975-11-01,Pilar,23.19
1975-12-01,Pilar,26.19
1976-01-01,Pilar,27.19
1976-02-01,Pilar,27.4
1976-03-01,Pilar,999.9
1976-04-01,Pilar,999.9
1976-05-01,Pilar,999.9
1976-06-01,Pilar,999.9
1976-07-01,Pilar,999.9
1976-08-01,Pilar,999.9
1976-09-01,Pilar,20.69
1976-10-01,Pilar,999.9
1976-11-01,Pilar,999.9
1976-12-01,Pilar,999.9
1977-01-01,Pilar,27.69
1977-02-01,Pilar,999.9
1977-03-01,Pilar,999.9
1977-04-01,Pilar,999.9
1977-05-01,Pilar,999.9
1977-06-01,Pilar,19.16
1977-07-01,Pilar,20.49
1977-08-01,Pilar,18.68
1977-09-01,Pilar,23.6
1977-10-01,Pilar,24.96
1977-11-01,Pilar,25.99
1977-12-01,Pilar,999.9
1978-01-01,Pilar,999.9
1978-02-01,Pilar,999.9
1978-03-01,Pilar,27.87
1978-04-01,Pilar,20.72
1978-05-01,Pilar,17.82
1978-06-01,Pilar,16.82
1978-07-01,Pilar,18.12
1978-08-01,Pilar,15.92
1978-09-01,Pilar,20.52
1978-10-01,Pilar,23.92
1978-11-01,Pilar,24.62
1978-12-01,Pilar,26.62
1979-01-01,Pilar,28.92
1979-02-01,Pilar,26.92
1979-03-01,Pilar,23.82
1979-04-01,Pilar,20.32
1979-05-01,Pilar,17.72
1979-06-01,Pilar,15.32
1979-07-01,Pilar,16.52
1979-08-01,Pilar,19.92
1979-09-01,Pilar,16.42
1979-10-01,Pilar,23.42
1979-11-01,Pilar,24.02
1979-12-01,Pilar,26.22
1980-01-01,Pilar,27.32
1980-02-01,Pilar,26.92
1980-03-01,Pilar,27.62
1980-04-01,Pilar,24.52
1980-05-01,Pilar,21.02
1980-06-01,Pilar,15.92
1980-07-01,Pilar,15.62
1980-08-01,Pilar,18.02
1980-09-01,Pilar,17.62
1980-10-01,Pilar,22.52
1980-11-01,Pilar,22.92
1980-12-01,Pilar,26.82
1981-01-01,Pilar,27.22
1981-02-01,Pilar,27.82
1981-03-01,Pilar,25.12
1981-04-01,Pilar,22.42
1981-05-01,Pilar,22.22
1981-06-01,Pilar,15.42
1981-07-01,Pilar,16.42
1981-08-01,Pilar,19.42
1981-09-01,Pilar,18.02
1981-10-01,Pilar,21.72
1981-11-01,Pilar,24.52
1981-12-01,Pilar,26.52
1982-01-01,Pilar,27.22
1982-02-01,Pilar,25.92
1982-03-01,Pilar,25.12
1982-04-01,Pilar,22.92
1982-05-01,Pilar,19.92
1982-06-01,Pilar,17.22
1982-07-01,Pilar,18.22
1982-08-01,Pilar,19.92
1982-09-01,Pilar,21.32
1982-10-01,Pilar,22.42
1982-11-01,Pilar,23.72
1982-12-01,Pilar,26.62
1983-01-01,Pilar,28.22
1983-02-01,Pilar,27.42
1983-03-01,Pilar,25.62
1983-04-01,Pilar,22.22
1983-05-01,Pilar,999.9
1983-06-01,Pilar,999.9
1983-07-01,Pilar,999.9
1983-08-01,Pilar,999.9
1983-09-01,Pilar,18.52
1983-10-01,Pilar,23.12
1983-11-01,Pilar,24.32
1983-12-01,Pilar,28.32
1984-01-01,Pilar,28.72
1984-02-01,Pilar,28.92
1984-03-01,Pilar,25.62
1984-04-01,Pilar,20.52
1984-05-01,Pilar,21.42
1984-06-01,Pilar,14.82
1984-07-01,Pilar,17.22
1984-08-01,Pilar,15.12
1984-09-01,Pilar,19.62
1984-10-01,Pilar,24.72
1984-11-01,Pilar,24.92
1984-12-01,Pilar,25.12
1985-01-01,Pilar,27.72
1985-02-01,Pilar,27.42
1985-03-01,Pilar,26.12
1985-04-01,Pilar,22.42
1985-05-01,Pilar,20.82
1985-06-01,Pilar,17.82
1985-07-01,Pilar,16.42
1985-08-01,Pilar,16.82
1985-09-01,Pilar,19.22
1985-10-01,Pilar,23.72
1985-11-01,Pilar,27.22
1985-12-01,Pilar,28.82
1986-01-01,Pilar,29.42
1986-02-01,Pilar,27.22
1986-03-01,Pilar,24.42
1986-04-01,Pilar,23.72
1986-05-01,Pilar,20.32
1986-06-01,Pilar,19.82
1986-07-01,Pilar,17.22
1986-08-01,Pilar,18.92
1986-09-01,Pilar,19.42
1986-10-01,Pilar,22.12
1986-11-01,Pilar,24.82
1986-12-01,Pilar,26.72
1987-01-01,Pilar,27.52
1987-02-01,Pilar,25.72
1987-03-01,Pilar,26.02
1987-04-01,Pilar,22.42
1987-05-01,Pilar,15.92
1987-06-01,Pilar,16.02
1987-07-01,Pilar,19.62
1987-08-01,Pilar,16.72
1987-09-01,Pilar,18.42
1987-10-01,Pilar,22.02
1987-11-01,Pilar,25.22
1987-12-01,Pilar,25.62
1988-01-01,Pilar,27.92
1988-02-01,Pilar,25.72
1988-03-01,Pilar,27.92
1988-04-01,Pilar,21.22
1988-05-01,Pilar,15.52
1988-06-01,Pilar,14.32
1988-07-01,Pilar,13.92
1988-08-01,Pilar,18.22
1988-09-01,Pilar,18.92
1988-10-01,Pilar,21.72
1988-11-01,Pilar,24.82
1988-12-01,Pilar,27.52
1989-01-01,Pilar,27.72
1989-02-01,Pilar,27.42
1989-03-01,Pilar,24.32
1989-04-01,Pilar,21.72
1989-05-01,Pilar,18.32
1989-06-01,Pilar,16.62
1989-07-01,Pilar,14.82
1989-08-01,Pilar,17.82
1989-09-01,Pilar,17.72
1989-10-01,Pilar,21.82
1989-11-01,Pilar,24.32
1989-12-01,Pilar,27.42
1990-01-01,Pilar,27.52
1990-02-01,Pilar,26.42
1990-03-01,Pilar,25.82
1990-04-01,Pilar,22.52
1990-05-01,Pilar,18.02
1990-06-01,Pilar,14.22
1990-07-01,Pilar,14.12
1990-08-01,Pilar,18.22
1990-09-01,Pilar,18.62
1990-10-01,Pilar,23.92
1990-11-01,Pilar,26.02
1990-12-01,Pilar,26.22
1991-01-01,Pilar,26.92
1991-02-01,Pilar,26.22
1991-03-01,Pilar,26.52
1991-04-01,Pilar,999.9
1991-05-01,Pilar,20.42
1991-06-01,Pilar,17.22
1991-07-01,Pilar,999.9
1991-08-01,Pilar,18.62
1991-09-01,Pilar,999.9
1991-10-01,Pilar,999.9
1991-11-01,Pilar,999.9
1991-12-01,Pilar,999.9
1992-01-01,Pilar,999.9
1992-02-01,Pilar,27.12
1992-03-01,Pilar,25.02
1992-04-01,Pilar,999.9
1992-05-01,Pilar,999.9
1992-06-01,Pilar,999.9
1992-07-01,Pilar,999.9
1992-08-01,Pilar,999.9
1992-09-01,Pilar,18.82
1992-10-01,Pilar,21.62
1992-11-01,Pilar,999.9
1992-12-01,Pilar,999.9
1993-01-01,Pilar,999.9
1993-02-01,Pilar,999.9
1993-03-01,Pilar,999.9
1993-04-01,Pilar,999.9
1993-05-01,Pilar,19.02
1993-06-01,Pilar,16.72
1993-07-01,Pilar,15.02
1993-08-01,Pilar,16.62
1993-09-01,Pilar,18.62
1993-10-01,Pilar,23.02
1993-11-01,Pilar,999.9
1993-12-01,Pilar,27.02
1994-01-01,Pilar,27.02
1994-02-01,Pilar,999.9
1994-03-01,Pilar,23.82
1994-04-01,Pilar,999.9
1994-05-01,Pilar,22.02
1994-06-01,Pilar,21.12
1994-07-01,Pilar,999.9
1994-08-01,Pilar,17.52
1994-09-01,Pilar,999.9
1994-10-01,Pilar,999.9
1994-11-01,Pilar,999.9
1994-12-01,Pilar,999.9
1995-01-01,Pilar,999.9
1995-02-01,Pilar,999.9
1995-03-01,Pilar,999.9
1995-04-01,Pilar,999.9
1995-05-01,Pilar,999.9
1995-06-01,Pilar,999.9
1995-07-01,Pilar,999.9
1995-08-01,Pilar,999.9
1995-09-01,Pilar,999.9
1995-10-01,Pilar,999.9
1995-11-01,Pilar,999.9
1995-12-01,Pilar,999.9
1996-01-01,Pilar,999.9
1996-02-01,Pilar,999.9
1996-03-01,Pilar,999.9
1996-04-01,Pilar,999.9
1996-05-01,Pilar,999.9
1996-06-01,Pilar,999.9
1996-07-01,Pilar,999.9
1996-08-01,Pilar,999.9
1996-09-01,Pilar,999.9
1996-10-01,Pilar,999.9
1996-11-01,Pilar,999.9
1996-12-01,Pilar,999.9
1997-01-01,Pilar,999.9
1997-02-01,Pilar,999.9
1997-03-01,Pilar,999.9
1997-04-01,Pilar,999.9
1997-05-01,Pilar,999.9
1997-06-01,Pilar,999.9
1997-07-01,Pilar,999.9
1997-08-01,Pilar,999.9
1997-09-01,Pilar,999.9
1997-10-01,Pilar,999.9
1997-11-01,Pilar,999.9
1997-12-01,Pilar,999.9
1998-01-01,Pilar,999.9
1998-02-01,Pilar,999.9
1998-03-01,Pilar,999.9
1998-04-01,Pilar,999.9
1998-05-01,Pilar,999.9
1998-06-01,Pilar,999.9
1998-07-01,Pilar,999.9
1998-08-01,Pilar,999.9
1998-09-01,Pilar,999.9
1998-10-01,Pilar,999.9
1998-11-01,Pilar,999.9
1998-12-01,Pilar,999.9
1999-01-01,Pilar,999.9
1999-02-01,Pilar,999.9
1999-03-01,Pilar,999.9
1999-04-01,Pilar,999.9
1999-05-01,Pilar,18.25
1999-06-01,Pilar,17.48
1999-07-01,Pilar,16.88
1999-08-01,Pilar,18.74
1999-09-01,Pilar,20.8
1999-10-01,Pilar,999.9
1999-11-01,Pilar,999.9
1999-12-01,Pilar,27.42
2000-01-01,Pilar,26.5
2000-02-01,Pilar,25.78
2000-03-01,Pilar,23.77
2000-04-01,Pilar,23.3
2000-05-01,Pilar,18.41
2000-06-01,Pilar,16.9
2000-07-01,Pilar,11.6
2000-08-01,Pilar,18.25
2000-09-01,Pilar,20.87
2000-10-01,Pilar,22.7
2000-11-01,Pilar,23.84
2000-12-01,Pilar,27.51
2001-01-01,Pilar,999.9
2001-02-01,Pilar,27.07
2001-03-01,Pilar,26.42
2001-04-01,Pilar,22.5
2001-05-01,Pilar,18.83
2001-06-01,Pilar,18.66
2001-07-01,Pilar,17.69
2001-08-01,Pilar,19.9
2001-09-01,Pilar,999.9
2001-10-01,Pilar,23.36
2001-11-01,Pilar,999.9
2001-12-01,Pilar,999.9
2002-01-01,Pilar,999.9
2002-02-01,Pilar,26.75
2002-03-01,Pilar,27.67
2002-04-01,Pilar,23.0
2002-05-01,Pilar,21.43
2002-06-01,Pilar,15.3
2002-07-01,Pilar,15.66
2002-08-01,Pilar,20.0
2002-09-01,Pilar,20.36
2002-10-01,Pilar,24.66
2002-11-01,Pilar,25.69
2002-12-01,Pilar,27.55
2003-01-01,Pilar,27.85
2003-02-01,Pilar,27.69
2003-03-01,Pilar,999.9
2003-04-01,Pilar,21.15
2003-05-01,Pilar,20.4
2003-06-01,Pilar,999.9
2003-07-01,Pilar,17.18
2003-08-01,Pilar,17.16
2003-09-01,Pilar,20.14
2003-10-01,Pilar,24.1
2003-11-01,Pilar,24.9
2003-12-01,Pilar,25.88
2004-01-01,Pilar,28.79
2004-02-01,Pilar,27.35
2004-03-01,Pilar,27.18
2004-04-01,Pilar,25.04
2004-05-01,Pilar,16.31
2004-06-01,Pilar,18.45
2004-07-01,Pilar,16.71
2004-08-01,Pilar,17.16
2004-09-01,Pilar,20.03
2004-10-01,Pilar,22.64
2004-11-01,Pilar,23.57
2004-12-01,Pilar,25.9
2005-01-01,Pilar,28.26
2005-02-01,Pilar,27.14
2005-03-01,Pilar,26.26
2005-04-01,Pilar,21.9
2005-05-01,Pilar,20.2
2005-06-01,Pilar,19.6
2005-07-01,Pilar,16.6
2005-08-01,Pilar,19.3
2005-09-01,Pilar,17.1
2005-10-01,Pilar,21.5
2005-11-01,Pilar,24.7
2005-12-01,Pilar,26.49
2006-01-01,Pilar,27.6
2006-02-01,Pilar,27.2
2006-03-01,Pilar,26.2
2006-04-01,Pilar,21.2
2006-05-01,Pilar,16.8
2006-06-01,Pilar,15.3
2006-07-01,Pilar,20.6
2006-08-01,Pilar,18.0
2006-09-01,Pilar,18.99
2006-10-01,Pilar,25.3
2006-11-01,Pilar,25.0
2006-12-01,Pilar,27.9
2007-01-01,Pilar,25.5
2007-02-01,Pilar,27.0
2007-03-01,Pilar,26.9
2007-04-01,Pilar,23.72
2007-05-01,Pilar,16.8
2007-06-01,Pilar,17.19
2007-07-01,Pilar,14.0
2007-08-01,Pilar,14.7
2007-09-01,Pilar,21.5
2007-10-01,Pilar,999.9
2007-11-01,Pilar,999.9
2007-12-01,Pilar,26.6
2008-01-01,Pilar,28.2
2008-02-01,Pilar,25.9
2008-03-01,Pilar,26.1
2008-04-01,Pilar,20.4
2008-05-01,Pilar,18.34
2008-06-01,Pilar,14.0
2008-07-01,Pilar,19.91
2008-08-01,Pilar,18.0
2008-09-01,Pilar,17.93
2008-10-01,Pilar,22.9
2008-11-01,Pilar,25.3
2008-12-01,Pilar,27.1
2009-01-01,Pilar,25.95
2009-02-01,Pilar,26.5
2009-03-01,Pilar,26.69
2009-04-01,Pilar,21.9
2009-05-01,Pilar,20.34
2009-06-01,Pilar,14.47
2009-07-01,Pilar,19.53
2009-08-01,Pilar,18.51
2009-09-01,Pilar,19.18
2009-10-01,Pilar,22.7
2009-11-01,Pilar,27.7
2009-12-01,Pilar,27.15
2010-01-01,Pilar,27.89
2010-02-01,Pilar,29.6
2010-03-01,Pilar,26.8
2010-04-01,Pilar,21.43
2010-05-01,Pilar,16.61
2010-06-01,Pilar,16.7
2010-07-01,Pilar,20.21
2010-08-01,Pilar,16.32
2010-09-01,Pilar,19.28
2010-10-01,Pilar,20.62
2010-11-01,Pilar,22.6
2010-12-01,Pilar,26.5
2011-01-01,Pilar,28.5
2011-02-01,Pilar,26.4
2011-03-01,Pilar,25.55
2011-04-01,Pilar,22.64
2011-05-01,Pilar,19.2
2011-06-01,Pilar,16.4
2011-07-01,Pilar,15.5
2011-08-01,Pilar,17.17
2011-09-01,Pilar,20.3
2011-10-01,Pilar,22.47
2011-11-01,Pilar,24.95
2011-12-01,Pilar,26.16
2012-01-01,Pilar,27.1
2012-02-01,Pilar,28.49
2012-03-01,Pilar,25.29
2012-04-01,Pilar,21.88
2012-05-01,Pilar,20.41
2012-06-01,Pilar,17.09
2012-07-01,Pilar,14.52
2012-08-01,Pilar,20.75
2012-09-01,Pilar,22.28
2012-10-01,Pilar,24.97
2012-11-01,Pilar,25.28
2012-12-01,Pilar,27.97
2013-01-01,Pilar,28.61
2013-02-01,Pilar,27.54
2013-03-01,Pilar,23.56
2013-04-01,Pilar,23.0
2013-05-01,Pilar,19.02
2013-06-01,Pilar,17.11
2013-07-01,Pilar,16.95
2013-08-01,Pilar,15.1
2013-09-01,Pilar,19.87
2013-10-01,Pilar,22.92
2013-11-01,Pilar,25.9
